timestamp,zone,status
2025-09-21 01:31:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:45,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:45,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:45,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:46,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:47,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 3,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 3,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:48,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:49,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 3,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:50,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:51,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:52,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:53,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 3,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:54,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 3,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:55,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:56,Zone 5,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:57,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:58,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 6,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 1,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 2,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 4,⚠️ Possible Drowning
2025-09-21 01:31:59,Zone 5,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:00,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:01,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 5,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 5,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:02,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 3,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:03,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 3,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 5,⚠️ Possible Drowning
2025-09-21 01:32:04,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 5,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 1,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 2,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 3,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 4,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:05,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:41,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:42,Zone 6,⚠️ Possible Drowning
2025-09-21 01:32:52,Zone 4,⚠️ Possible Drowning
2025-09-21 01:33:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:04,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:05,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:08,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:20,Zone 1,⚠️ Possible Drowning
2025-09-21 01:33:21,Zone 6,⚠️ Possible Drowning
2025-09-21 01:33:22,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:23,Zone 1,⚠️ Possible Drowning
2025-09-21 01:33:26,Zone 1,⚠️ Possible Drowning
2025-09-21 01:33:27,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:28,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:30,Zone 2,⚠️ Possible Drowning
2025-09-21 01:33:30,Zone 6,⚠️ Possible Drowning
2025-09-21 01:37:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:37:41,Zone 2,⚠️ Possible Drowning
2025-09-21 01:37:42,Zone 6,⚠️ Possible Drowning
2025-09-21 01:37:42,Zone 2,⚠️ Possible Drowning
2025-09-21 01:37:43,Zone 6,⚠️ Possible Drowning
2025-09-21 01:37:45,Zone 6,⚠️ Possible Drowning
2025-09-21 01:37:46,Zone 6,⚠️ Possible Drowning
2025-09-21 01:37:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:37:57,Zone 2,⚠️ Possible Drowning
2025-09-21 01:38:00,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:02,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:02,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:04,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:04,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:08,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:09,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:11,Zone 6,⚠️ Possible Drowning
2025-09-21 01:38:12,Zone 6,⚠️ Possible Drowning
2025-09-21 01:53:18,Zone 6,⚠️ Possible Drowning
2025-09-21 01:53:19,Zone 6,⚠️ Possible Drowning
2025-09-21 01:53:29,Zone 4,⚠️ Possible Drowning
2025-09-21 01:53:38,Zone 2,⚠️ Possible Drowning
2025-09-21 01:53:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:53:39,Zone 2,⚠️ Possible Drowning
2025-09-21 01:53:49,Zone 2,⚠️ Possible Drowning
2025-09-21 01:53:50,Zone 1,⚠️ Possible Drowning
2025-09-21 01:53:51,Zone 1,⚠️ Possible Drowning
2025-09-21 01:53:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:53:52,Zone 2,⚠️ Possible Drowning
2025-09-21 01:53:54,Zone 6,⚠️ Possible Drowning
2025-09-21 02:00:28,Zone 6,⚠️ Possible Drowning
2025-09-21 02:00:29,Zone 6,⚠️ Possible Drowning
2025-09-21 02:00:45,Zone 5,⚠️ Possible Drowning
2025-09-21 02:00:46,Zone 4,⚠️ Possible Drowning
2025-09-21 02:01:05,Zone 2,⚠️ Possible Drowning
2025-09-21 02:01:05,Zone 2,⚠️ Possible Drowning
2025-09-21 02:01:06,Zone 2,⚠️ Possible Drowning
2025-09-21 02:01:09,Zone 2,⚠️ Possible Drowning
2025-09-21 02:01:19,Zone 2,⚠️ Possible Drowning
2025-09-21 02:01:19,Zone 1,⚠️ Possible Drowning
2025-09-21 02:01:21,Zone 1,⚠️ Possible Drowning
2025-09-21 02:01:21,Zone 2,⚠️ Possible Drowning
2025-09-21 02:01:22,Zone 2,⚠️ Possible Drowning
2025-09-21 02:03:08,Zone 2,⚠️ Possible Drowning
2025-09-21 02:03:09,Zone 2,⚠️ Possible Drowning
2025-09-21 02:03:15,Zone 6,⚠️ Possible Drowning
2025-09-21 02:03:16,Zone 6,⚠️ Possible Drowning
2025-09-21 02:03:34,Zone 5,⚠️ Possible Drowning
2025-09-21 02:03:34,Zone 4,⚠️ Possible Drowning
2025-09-21 02:04:28,Zone 6,⚠️ Possible Drowning
2025-09-21 02:04:28,Zone 6,⚠️ Possible Drowning
2025-09-21 02:06:37,Zone 6,⚠️ Possible Drowning
2025-09-21 02:06:37,Zone 6,⚠️ Possible Drowning
2025-09-21 02:09:17,Zone 6,⚠️ Possible Drowning
2025-09-21 02:09:18,Zone 6,⚠️ Possible Drowning
2025-09-21 02:09:32,Zone 4,⚠️ Possible Drowning
2025-09-21 02:19:47,Zone 6,⚠️ Possible Drowning
2025-09-21 02:19:48,Zone 6,⚠️ Possible Drowning
2025-09-21 02:19:55,Zone 4,⚠️ Possible Drowning
2025-09-21 02:59:56,Zone 6,⚠️ Possible Drowning
2025-09-21 02:59:57,Zone 6,⚠️ Possible Drowning
2025-09-21 03:00:12,Zone 5,⚠️ Possible Drowning
2025-09-21 03:00:13,Zone 4,⚠️ Possible Drowning
2025-09-21 03:00:32,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:32,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:33,Zone 6,⚠️ Possible Drowning
2025-09-21 03:00:33,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:36,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:37,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:49,Zone 1,⚠️ Possible Drowning
2025-09-21 03:00:51,Zone 6,⚠️ Possible Drowning
2025-09-21 03:00:51,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:52,Zone 1,⚠️ Possible Drowning
2025-09-21 03:00:55,Zone 1,⚠️ Possible Drowning
2025-09-21 03:00:56,Zone 2,⚠️ Possible Drowning
2025-09-21 03:00:57,Zone 2,⚠️ Possible Drowning
2025-09-21 03:01:00,Zone 2,⚠️ Possible Drowning
2025-09-21 03:01:00,Zone 6,⚠️ Possible Drowning
2025-09-21 03:01:04,Zone 2,⚠️ Possible Drowning
2025-09-21 03:01:09,Zone 6,⚠️ Possible Drowning
2025-09-21 03:01:57,Zone 6,⚠️ Possible Drowning
2025-09-21 03:01:58,Zone 6,⚠️ Possible Drowning
2025-09-21 03:03:24,Zone 6,⚠️ Possible Drowning
2025-09-21 03:03:24,Zone 6,⚠️ Possible Drowning
2025-09-21 03:03:38,Zone 4,⚠️ Possible Drowning
2025-09-21 03:03:54,Zone 2,⚠️ Possible Drowning
2025-09-21 03:03:54,Zone 2,⚠️ Possible Drowning
2025-09-21 03:03:54,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:07,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:07,Zone 1,⚠️ Possible Drowning
2025-09-21 03:04:10,Zone 1,⚠️ Possible Drowning
2025-09-21 03:04:10,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:11,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:13,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:16,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:20,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:21,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:23,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:34,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:34,Zone 2,⚠️ Possible Drowning
2025-09-21 03:04:36,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:39,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:40,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:40,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:41,Zone 6,⚠️ Possible Drowning
2025-09-21 03:04:45,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:06,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:06,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:06,Zone 5,⚠️ Possible Drowning
2025-09-21 03:05:06,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:07,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:07,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:07,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:08,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:08,Zone 5,⚠️ Possible Drowning
2025-09-21 03:05:09,Zone 4,⚠️ Possible Drowning
2025-09-21 03:05:09,Zone 6,⚠️ Possible Drowning
2025-09-21 03:05:19,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:19,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:19,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:19,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:19,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:19,Zone 2,⚠️ Possible Drowning
2025-09-21 03:05:20,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:20,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:20,Zone 2,⚠️ Possible Drowning
2025-09-21 03:05:21,Zone 4,⚠️ Possible Drowning
2025-09-21 03:05:21,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:21,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:21,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:22,Zone 1,⚠️ Possible Drowning
2025-09-21 03:05:22,Zone 2,⚠️ Possible Drowning
2025-09-21 03:05:23,Zone 1,⚠️ Possible Drowning
